id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,tournament_id,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
313290085,s:40~l:54~e:313290085~c:313290085,2011-11-25T22:30Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T22:30Z,event,BTI TIPOFF CLASSIC AT LAWRENCE KS,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,TRUE,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,47,74,TRUE,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,27,64,FALSE,313290085,2012,2,,,,,,,,,,,,,2011-11-25T22:30:00Z,2011-11-25,FALSE,FALSE
313290201,s:40~l:54~e:313290201~c:313290201,2011-11-25T22:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T22:00Z,event,VANDERBILT THANKSGIVING TOURNAMENT AT NASHVILLE TN,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,76,TRUE,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,45,FALSE,313290201,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,TRUE,FALSE
313292711,s:40~l:54~e:313292711~c:313292711,2011-11-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T22:00Z,event,"",0,N/A,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2711,s:40~l:54~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,8b7f79,TRUE,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,66,FALSE,325,s:40~l:54~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland St,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,72,TRUE,313292711,2012,2,,OT,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,FALSE,FALSE
313292501,s:40~l:54~e:313292501~c:313292501,2011-11-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T22:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2501,s:40~l:54~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,330072,a8b3ba,TRUE,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,62,TRUE,2502,s:40~l:54~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland St,00311e,ebebeb,TRUE,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,54,FALSE,313292501,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,FALSE,FALSE
313292483,s:40~l:54~e:313292483~c:313292483,2011-11-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T22:00Z,event,GLOBAL SPORTS CAGE CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,89,TRUE,300,s:40~l:54~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,77,FALSE,313292483,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,TRUE,FALSE
313292440,s:40~l:54~e:313292440~c:313292440,2011-11-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T22:00Z,event,NUGGET CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2440,s:40~l:54~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,71,TRUE,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,69,FALSE,313292440,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,FALSE,FALSE
313292168,s:40~l:54~e:313292168~c:313292168,2011-11-25T22:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T22:00Z,event,WORLD VISION CLASSIC AT STORRS CT,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,94,TRUE,2084,s:40~l:54~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,74,FALSE,313292168,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,FALSE,FALSE
313292005,s:40~l:54~e:313292005~c:313292005,2011-11-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T22:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,51,FALSE,2458,s:40~l:54~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,TRUE,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,71,TRUE,313292005,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,FALSE,FALSE
313290278,s:40~l:54~e:313290278~c:313290278,2011-11-25T22:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T22:00Z,event,SMU HOOPS FOR THE CURE CLASSIC AT DALLAS,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno St,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,30,83,TRUE,2634,s:40~l:54~t:2634,Tennessee State,Lady Tigers,TNST,Tennessee State Lady Tigers,Tennessee St,171796,f0f0f0,TRUE,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,66,FALSE,313290278,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,FALSE,FALSE
313290236,s:40~l:54~e:313290236~c:313290236,2011-11-25T22:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T22:00Z,event,TRIPLE CROWN CANCUN CHALLENGE AT CANCUN MEXICO,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,236,s:40~l:54~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,TRUE,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,50,FALSE,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,51,TRUE,313290236,2012,2,,,,,,,,,,,,,2011-11-25T22:00:00Z,2011-11-25,FALSE,FALSE
313292535,s:40~l:54~e:313292535~c:313292535,2011-11-25T21:30Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T21:30Z,event,UAB/SAMFORD CLASSIC AT BIRMINGHAM AL,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2535,s:40~l:54~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,57,FALSE,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,58,TRUE,313292535,2012,2,,,,,,,,,,,,,2011-11-25T21:30:00Z,2011-11-25,FALSE,FALSE
313292309,s:40~l:54~e:313292309~c:313292309,2011-11-25T21:30Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T21:30Z,event,HILTON GARDEN INN THANKSGIVING CLASSIC AT FLAGSTAFF AZ,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,45,FALSE,3084,s:40~l:54~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,46,TRUE,313292309,2012,2,,,,,,,,,,,,,2011-11-25T21:30:00Z,2011-11-25,FALSE,FALSE
313290057,s:40~l:54~e:313290057~c:313290057,2011-11-25T21:20Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T21:20Z,event,COURTYARD LAGUARDIA TURKEY CLASSIC AT BROOKLYN NY,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021a5,fa4616,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,85,TRUE,2325,s:40~l:54~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,TRUE,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,74,FALSE,313290057,2012,2,,,,,,,,,,,,,2011-11-25T21:20:00Z,2011-11-25,FALSE,FALSE
313292351,s:40~l:54~e:313292351~c:313292351,2011-11-25T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T21:00Z,event,DOUBLETREE THANKSGIVING CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2351,s:40~l:54~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,00345b,TRUE,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,50,FALSE,2754,s:40~l:54~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51937,690717,TRUE,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,64,TRUE,313292351,2012,2,,,,,,,,,,,,,2011-11-25T21:00:00Z,2011-11-25,FALSE,FALSE
313292026,s:40~l:54~e:313292026~c:313292026,2011-11-25T21:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T21:00Z,event,GEORGIA STATE THANKSGIVING CLASSIC AT ATLANTA,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2026,s:40~l:54~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,64,TRUE,2198,s:40~l:54~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,62,FALSE,313292026,2012,2,,,,,,,,,,,,,2011-11-25T21:00:00Z,2011-11-25,FALSE,FALSE
313290322,s:40~l:54~e:313290322~c:313290322,2011-11-25T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T21:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,66,TRUE,2681,s:40~l:54~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,TRUE,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,55,FALSE,313290322,2012,2,,,,,,,,,,,,,2011-11-25T21:00:00Z,2011-11-25,FALSE,FALSE
313290225,s:40~l:54~e:313290225~c:313290225,2011-11-25T21:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T21:00Z,event,DEAD RIVER COMPANY CLASSIC AT ORONO ME,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,225,s:40~l:54~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,TRUE,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,55,TRUE,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,TRUE,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,47,FALSE,313290225,2012,2,,,,,,,,,,,,,2011-11-25T21:00:00Z,2011-11-25,FALSE,FALSE
313290082,s:40~l:54~e:313290082~c:313290082,2011-11-25T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T21:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,67,TRUE,2860,s:40~l:54~t:2860,Central Methodist,Eagles,CMTH,Central Methodist Eagles,Cent Methodist,000000,,FALSE,,,,46,FALSE,313290082,2012,2,,,,,,,,,,,,,2011-11-25T21:00:00Z,2011-11-25,FALSE,FALSE
313290290,s:40~l:54~e:313290290~c:313290290,2011-11-25T20:30Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T20:30Z,event,LADY EAGLE THANKSGIVING CLASSIC AT HATTIESBURG MS,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,290,s:40~l:54~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,24,40,FALSE,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,49,TRUE,313290290,2012,2,,,,,,,,,,,,,2011-11-25T20:30:00Z,2011-11-25,FALSE,FALSE
313290245,s:40~l:54~e:313290245~c:313290245,2011-11-25T20:15Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T20:15Z,event,JUNKANOO JAM AT FREEPORT BAH,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,71,TRUE,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,59,FALSE,313290245,2012,2,,,,,,,,,,,,,2011-11-25T20:15:00Z,2011-11-25,FALSE,FALSE
313292348,s:40~l:54~e:313292348~c:313292348,2011-11-25T20:15Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T20:15Z,event,PARADISE JAM AT ST THOMAS VI,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,84,TRUE,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,71,FALSE,313292348,2012,2,,,,,,,,,,,,,2011-11-25T20:15:00Z,2011-11-25,FALSE,FALSE
313290356,s:40~l:54~e:313290356~c:313290356,2011-11-25T20:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T20:00Z,event,SAN JUAN SHOOTOUT AT SAN JUAN PR,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,356,s:40~l:54~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,ff5f05,13294b,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,50,FALSE,9,s:40~l:54~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,51,TRUE,313290356,2012,2,,,,,,,,,,,,,2011-11-25T20:00:00Z,2011-11-25,FALSE,FALSE
313290238,s:40~l:54~e:313290238~c:313290238,2011-11-25T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T20:00Z,event,VANDERBILT THANKSGIVING TOURNAMENT,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,81,TRUE,288,s:40~l:54~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,TRUE,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,39,FALSE,313290238,2012,2,,,,,,,,,,,,,2011-11-25T20:00:00Z,2011-11-25,TRUE,FALSE
313290050,s:40~l:54~e:313290050~c:313290050,2011-11-25T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T20:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,50,s:40~l:54~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,FAMU,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,64,FALSE,158,s:40~l:54~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,TRUE,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,7,72,TRUE,313290050,2012,2,,,,,,,,,,,,,2011-11-25T20:00:00Z,2011-11-25,TRUE,FALSE
313292447,s:40~l:54~e:313292447~c:313292447,2011-11-25T19:30Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T19:30Z,event,GLOBAL SPORTS CAGE CLASSIC AT EUGENE OR,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2447,s:40~l:54~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,TRUE,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,83,TRUE,2692,s:40~l:54~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber St,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,56,FALSE,313292447,2012,2,,,,,,,,,,,,,2011-11-25T19:30:00Z,2011-11-25,FALSE,FALSE
313292181,s:40~l:54~e:313292181~c:313292181,2011-11-25T19:30Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T19:30Z,event,TRIPLE CROWN CANCUN CHALLENGE AT CANCUN MEXICO,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,60,FALSE,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,70,TRUE,313292181,2012,2,,,,,,,,,,,,,2011-11-25T19:30:00Z,2011-11-25,FALSE,FALSE
313292116,s:40~l:54~e:313292116~c:313292116,2011-11-25T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T19:30Z,event,UCF THANKSGIVING CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,57,FALSE,2230,s:40~l:54~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,70,TRUE,313292116,2012,2,,,,,,,,,,,,,2011-11-25T19:30:00Z,2011-11-25,FALSE,FALSE
313290194,s:40~l:54~e:313290194~c:313290194,2011-11-25T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T19:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,84,TRUE,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,37,FALSE,313290194,2012,2,,,,,,,,,,,,,2011-11-25T19:00:00Z,2011-11-25,TRUE,FALSE
313292448,s:40~l:54~e:313292448~c:313292448,2011-11-25T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T19:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2448,s:40~l:54~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,TRUE,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,67,TRUE,2561,s:40~l:54~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,2169,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,53,FALSE,313292448,2012,2,,,,,,,,,,,,,2011-11-25T19:00:00Z,2011-11-25,FALSE,FALSE
313292341,s:40~l:54~e:313292341~c:313292341,2011-11-25T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T19:00Z,event,COURTYARD LAGUARDIA TURKEY CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2341,s:40~l:54~t:2341,LIU Brooklyn,Blackbirds,LIU,LIU Brooklyn Blackbirds,LIU Brooklyn,000000,f0f0f0,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png,19,81,TRUE,2429,s:40~l:54~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,3,72,FALSE,313292341,2012,2,,,,,,,,,,,,,2011-11-25T19:00:00Z,2011-11-25,FALSE,FALSE
313292247,s:40~l:54~e:313292247~c:313292247,2011-11-25T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T19:00Z,event,GEORGIA STATE THANKSGIVING CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,ebebeb,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,70,TRUE,2097,s:40~l:54~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,,TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,56,FALSE,313292247,2012,2,,,,,,,,,,,,,2011-11-25T19:00:00Z,2011-11-25,FALSE,FALSE
313292752,s:40~l:54~e:313292752~c:313292752,2011-11-25T18:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-11-25T18:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,64,FALSE,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,80,TRUE,313292752,2012,2,,,,,,,,,,,,,2011-11-25T18:00:00Z,2011-11-25,FALSE,FALSE
313292294,s:40~l:54~e:313292294~c:313292294,2011-11-25T18:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-11-25T18:00Z,event,JUNKANOO JAM AT FREEPORT BAH,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,fcd116,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,60,TRUE,2599,s:40~l:54~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,52,FALSE,313292294,2012,2,,,,,,,,,,,,,2011-11-25T18:00:00Z,2011-11-25,FALSE,FALSE
