id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_date_time,game_date,PBP,player_box
400948651,s:40~l:54~e:400948651~c:400948651,2017-03-26T19:00Z,5146,TRUE,FALSE,FALSE,FALSE,2017-03-26T19:00Z,event,WOMEN'S NIT - QUARTERFINAL,37,BM,363,Carver-Hawkeye Arena,Iowa City,IA,15056,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,fcd116,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,66,FALSE,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,74,TRUE,400948651,2017,3,,,,,,37,2017-03-26T19:00:00Z,2017-03-26,TRUE,TRUE
400948649,s:40~l:54~e:400948649~c:400948649,2017-03-26T18:00Z,821,TRUE,FALSE,FALSE,FALSE,2017-03-26T18:00Z,event,WOMEN'S NIT - QUARTERFINAL,37,BM,2206,McCamish Pavilion,Atlanta,GA,8600,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,76,TRUE,333,s:40~l:54~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,9e1632,ffffff,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,66,FALSE,400948649,2017,3,,,,,,37,2017-03-26T18:00:00Z,2017-03-26,TRUE,TRUE
400948647,s:40~l:54~e:400948647~c:400948647,2017-03-26T18:00Z,4770,TRUE,FALSE,FALSE,FALSE,2017-03-26T18:00Z,event,WOMEN'S NIT - QUARTERFINAL,37,BM,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,57,FALSE,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,00205b,13b5ea,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,69,TRUE,400948647,2017,3,,,,,,37,2017-03-26T18:00:00Z,2017-03-26,TRUE,TRUE
400948703,s:40~l:54~e:400948703~c:400948703,2017-03-26T16:06Z,2527,TRUE,TRUE,FALSE,FALSE,2017-03-26T16:06Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - LEXINGTON REGION FINAL,,,251,Rupp Arena,Lexington,KY,20500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,75,FALSE,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,76,TRUE,400948703,2017,3,,,,,,22,2017-03-26T16:06:00Z,2017-03-26,FALSE,TRUE
400947328,s:40~l:54~e:400947328~c:400947328,2017-03-25T22:26Z,4500,TRUE,TRUE,FALSE,FALSE,2017-03-25T22:26Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - STOCKTON REGION SEMIFINAL,,,1248,Stockton Arena,Stockton,CA,0,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon St,d73f09,000000,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,53,FALSE,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida St,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,66,TRUE,400947328,2017,3,,,,,,22,2017-03-25T22:26:00Z,2017-03-25,FALSE,TRUE
400947449,s:40~l:54~e:400947449~c:400947449,2017-03-25T20:06Z,0,TRUE,TRUE,FALSE,FALSE,2017-03-25T20:06Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - STOCKTON REGION SEMIFINAL,,,1248,Stockton Arena,Stockton,CA,0,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,73000a,ffffff,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,100,TRUE,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,58,FALSE,400947449,2017,3,,,,,,22,2017-03-25T20:06:00Z,2017-03-25,FALSE,TRUE
400947457,s:40~l:54~e:400947457~c:400947457,2017-03-25T18:01Z,8830,TRUE,TRUE,FALSE,FALSE,2017-03-25T18:01Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - BRIDGEPORT REGION SEMIFINAL,,,1259,Total Mortgage Arena,Bridgeport,CT,10000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,86,TRUE,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,71,FALSE,400947457,2017,3,,,,,,22,2017-03-25T18:01:00Z,2017-03-25,FALSE,TRUE
400948646,s:40~l:54~e:400948646~c:400948646,2017-03-25T18:00Z,1017,TRUE,FALSE,FALSE,FALSE,2017-03-25T18:00Z,event,WOMEN'S NIT - QUARTERFINAL,37,BM,1986,Crisler Center,Ann Arbor,MI,12707,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,80,TRUE,259,s:40~l:54~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,630031,cf4520,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,62,FALSE,400948646,2017,3,,,,,,37,2017-03-25T18:00:00Z,2017-03-25,TRUE,TRUE
400947383,s:40~l:54~e:400947383~c:400947383,2017-03-25T15:36Z,0,TRUE,TRUE,FALSE,FALSE,2017-03-25T15:36Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - BRIDGEPORT REGION SEMIFINAL,,,1259,Total Mortgage Arena,Bridgeport,CT,10000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,63,FALSE,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,77,TRUE,400947383,2017,3,,,,,,22,2017-03-25T15:36:00Z,2017-03-25,FALSE,TRUE
400947448,s:40~l:54~e:400947448~c:400947448,2017-03-25T01:00Z,3499,TRUE,TRUE,FALSE,FALSE,2017-03-25T01:00Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - OKLAHOMA CITY REGION SEMIFINAL,,,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,154734,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,97,TRUE,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,63,FALSE,400947448,2017,3,,,,,,22,2017-03-25T01:00:00Z,2017-03-24,FALSE,TRUE
400947382,s:40~l:54~e:400947382~c:400947382,2017-03-25T01:00Z,3163,TRUE,TRUE,FALSE,FALSE,2017-03-25T01:00Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - LEXINGTON REGION SEMIFINAL,,,251,Rupp Arena,Lexington,KY,20500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,77,TRUE,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,66,FALSE,400947382,2017,3,,,,,,22,2017-03-25T01:00:00Z,2017-03-24,FALSE,TRUE
400947447,s:40~l:54~e:400947447~c:400947447,2017-03-24T23:11Z,0,TRUE,TRUE,FALSE,FALSE,2017-03-24T23:11Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - OKLAHOMA CITY REGION SEMIFINAL,,,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,344,s:40~l:54~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,75,TRUE,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,e8d3a2,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,64,FALSE,400947447,2017,3,,,,,,22,2017-03-24T23:11:00Z,2017-03-24,FALSE,TRUE
400947329,s:40~l:54~e:400947329~c:400947329,2017-03-24T23:06Z,3148,TRUE,TRUE,FALSE,FALSE,2017-03-24T23:06Z,event,NCAA WOMEN'S CHAMPIONSHIP PRES. BY CAPITAL ONE - LEXINGTON REGION SEMIFINAL,,,251,Rupp Arena,Lexington,KY,20500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,99,TRUE,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,76,FALSE,400947329,2017,3,,,,,,22,2017-03-24T23:06:00Z,2017-03-24,FALSE,TRUE
400947320,s:40~l:54~e:400947320~c:400947320,2017-03-24T02:00Z,1456,TRUE,FALSE,FALSE,FALSE,2017-03-24T02:00Z,event,WOMEN'S NIT - 3rd ROUND,37,BM,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,71,TRUE,302,s:40~l:54~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,c3c4c6,TRUE,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,62,FALSE,400947320,2017,3,,,,,,37,2017-03-24T02:00:00Z,2017-03-23,FALSE,TRUE
400947446,s:40~l:54~e:400947446~c:400947446,2017-03-24T00:00Z,287,TRUE,FALSE,FALSE,FALSE,2017-03-24T00:00Z,event,WBI TOURNAMENT - SEMIFINAL,0,N/A,1902,Tudor Fieldhouse,Houston,TX,5750,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,d1d5d8,003d7d,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,86,TRUE,70,s:40~l:54~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,7264,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,5,80,FALSE,400947446,2017,3,,,,,,,2017-03-24T00:00:00Z,2017-03-23,TRUE,TRUE
400947323,s:40~l:54~e:400947323~c:400947323,2017-03-24T00:00Z,1054,TRUE,FALSE,FALSE,FALSE,2017-03-24T00:00Z,event,WOMEN'S NIT - 3rd ROUND,37,BM,1925,Coleman Coliseum,Tuscaloosa,AL,14474,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,333,s:40~l:54~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,9e1632,ffffff,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,72,TRUE,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,64,FALSE,400947323,2017,3,,,,,,37,2017-03-24T00:00:00Z,2017-03-23,TRUE,TRUE
400947318,s:40~l:54~e:400947318~c:400947318,2017-03-24T00:00Z,3735,TRUE,FALSE,FALSE,FALSE,2017-03-24T00:00Z,event,WOMEN'S NIT - 3rd ROUND,37,BM,363,Carver-Hawkeye Arena,Iowa City,IA,15056,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,fcd116,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,80,TRUE,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,000000,cfb87c,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,62,FALSE,400947318,2017,3,,,,,,37,2017-03-24T00:00:00Z,2017-03-23,TRUE,TRUE
400947319,s:40~l:54~e:400947319~c:400947319,2017-03-23T23:00Z,859,TRUE,FALSE,FALSE,FALSE,2017-03-23T23:00Z,event,WBI TOURNAMENT - SEMIFINAL,0,N/A,1921,Michael B. Fleming Gymnasium,Greensboro,NC,1833,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2430,s:40~l:54~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,1921,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,59,TRUE,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,49,FALSE,400947319,2017,3,,,,,,,2017-03-23T23:00:00Z,2017-03-23,TRUE,TRUE
400947384,s:40~l:54~e:400947384~c:400947384,2017-03-23T23:00Z,3003,TRUE,FALSE,FALSE,FALSE,2017-03-23T23:00Z,event,WOMEN'S NIT - 3rd ROUND,37,BM,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,64,TRUE,2567,s:40~l:54~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,44,FALSE,400947384,2017,3,,,,,,37,2017-03-23T23:00:00Z,2017-03-23,TRUE,TRUE
400947322,s:40~l:54~e:400947322~c:400947322,2017-03-23T23:00Z,819,TRUE,FALSE,FALSE,FALSE,2017-03-23T23:00Z,event,WOMEN'S NIT - 3rd ROUND,37,BM,2206,McCamish Pavilion,Atlanta,GA,8600,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,70,TRUE,2393,s:40~l:54~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,006db6,ffffff,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,57,FALSE,400947322,2017,3,,,,,,37,2017-03-23T23:00:00Z,2017-03-23,TRUE,TRUE
