id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
260370242,s:40~l:54~e:260370242~c:260370242,2006-02-07T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,d1d5d8,003d7d,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,73,TRUE,151,s:40~l:54~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,TRUE,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,65,FALSE,260370242,2006,2,,11,Conference USA,C-USA,TRUE,,,,,,,,2006-02-07T01:00:00Z,2006-02-06,FALSE,FALSE
260370235,s:40~l:54~e:260370235~c:260370235,2006-02-07T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,235,s:40~l:54~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,004991,8e908f,TRUE,2202,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,71,TRUE,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,66,FALSE,260370235,2006,2,,11,Conference USA,C-USA,TRUE,,,,,,,,2006-02-07T01:00:00Z,2006-02-06,FALSE,FALSE
260370202,s:40~l:54~e:260370202~c:260370202,2006-02-07T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,202,s:40~l:54~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,003595,d0b787,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,71,TRUE,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,43,FALSE,260370202,2006,2,,11,Conference USA,C-USA,TRUE,,,,,,,,2006-02-07T01:00:00Z,2006-02-06,FALSE,FALSE
260370005,s:40~l:54~e:260370005~c:260370005,2006-02-07T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T01:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,84,FALSE,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,86,TRUE,260370005,2006,2,,11,Conference USA,C-USA,TRUE,,,,,,,,2006-02-07T01:00:00Z,2006-02-06,FALSE,FALSE
260370259,s:40~l:54~e:260370259~c:260370259,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,259,s:40~l:54~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,630031,cf4520,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,62,FALSE,150,s:40~l:54~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,73,TRUE,260370259,2006,2,,2,Atlantic Coast Conference,ACC,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,TRUE,FALSE
260372717,s:40~l:54~e:260372717~c:260372717,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2717,s:40~l:54~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,TRUE,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,82,TRUE,2026,s:40~l:54~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,65,FALSE,260372717,2006,2,,24,Southern Conference,Southern,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372542,s:40~l:54~e:260372542~c:260372542,2006-02-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2542,s:40~l:54~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,TRUE,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,43,53,FALSE,2569,s:40~l:54~t:2569,South Carolina State,Lady Bulldogs,SCST,South Carolina State Lady Bulldogs,SC State,7d1315,104897,TRUE,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,60,TRUE,260372542,2006,2,,,,,,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372529,s:40~l:54~e:260372529~c:260372529,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2529,s:40~l:54~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,59,TRUE,2341,s:40~l:54~t:2341,LIU Brooklyn,Blackbirds,LIU,LIU Brooklyn Blackbirds,LIU Brooklyn,000000,f0f0f0,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png,19,43,FALSE,260372529,2006,2,,19,Northeast Conference,NEC,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372514,s:40~l:54~e:260372514~c:260372514,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,19,59,TRUE,2597,s:40~l:54~t:2597,St. Francis Brooklyn,Terriers,SFNY,St. Francis Brooklyn Terriers,St Francis BK,113682,,TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,50,FALSE,260372514,2006,2,,19,Northeast Conference,NEC,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372430,s:40~l:54~e:260372430~c:260372430,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2430,s:40~l:54~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,1921,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,72,TRUE,290,s:40~l:54~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,24,62,FALSE,260372430,2006,2,,24,Southern Conference,Southern,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372174,s:40~l:54~e:260372174~c:260372174,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DETM,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,65,FALSE,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,71,TRUE,260372174,2006,2,,45,Horizon League,Horizon,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372166,s:40~l:54~e:260372166~c:260372166,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2166,s:40~l:54~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,59,FALSE,236,s:40~l:54~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,TRUE,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,76,TRUE,260372166,2006,2,,24,Southern Conference,Southern,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372115,s:40~l:54~e:260372115~c:260372115,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2115,s:40~l:54~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,TRUE,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,62,FALSE,2405,s:40~l:54~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,71,TRUE,260372115,2006,2,,19,Northeast Conference,NEC,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260370116,s:40~l:54~e:260370116~c:260370116,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,116,s:40~l:54~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mount St Mary,005596,ebebeb,TRUE,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,62,TRUE,2523,s:40~l:54~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,TRUE,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,49,FALSE,260370116,2006,2,,19,Northeast Conference,NEC,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260370045,s:40~l:54~e:260370045~c:260370045,2006-02-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-07T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,45,s:40~l:54~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,84,TRUE,139,s:40~l:54~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,TRUE,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,46,FALSE,260370045,2006,2,,3,Atlantic 10 Conference,A 10,TRUE,,,,,,,,2006-02-07T00:00:00Z,2006-02-06,FALSE,FALSE
260372755,s:40~l:54~e:260372755~c:260372755,2006-02-06T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,ffd10a,TRUE,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,57,FALSE,2016,s:40~l:54~t:2016,Alcorn State,Lady Braves,ALCN,Alcorn State Lady Braves,Alcorn St,4b0058,46166a,TRUE,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,71,TRUE,260372755,2006,2,,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,,2006-02-06T23:30:00Z,2006-02-06,FALSE,FALSE
260372400,s:40~l:54~e:260372400~c:260372400,2006-02-06T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2400,s:40~l:54~t:2400,Mississippi Valley State,Devilettes,MVSU,Mississippi Valley State Devilettes,Miss Valley St,005328,cf2d34,TRUE,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,56,TRUE,2010,s:40~l:54~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,ffffff,TRUE,2122,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,26,55,FALSE,260372400,2006,2,,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,,2006-02-06T23:30:00Z,2006-02-06,FALSE,FALSE
260372296,s:40~l:54~e:260372296~c:260372296,2006-02-06T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2296,s:40~l:54~t:2296,Jackson State,Lady Tigers,JKST,Jackson State Lady Tigers,Jackson St,123297,b5b7ba,TRUE,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,75,TRUE,2582,s:40~l:54~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,55,FALSE,260372296,2006,2,,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,,2006-02-06T23:30:00Z,2006-02-06,FALSE,FALSE
260372029,s:40~l:54~e:260372029~c:260372029,2006-02-06T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T23:30Z,"","",0,N/A,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2029,s:40~l:54~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,TRUE,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,61,TRUE,2011,s:40~l:54~t:2011,Alabama State,Lady Hornets,ALST,Alabama State Lady Hornets,Alabama St,e9a900,0a0a0a,TRUE,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,55,FALSE,260372029,2006,2,OT,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,,2006-02-06T23:30:00Z,2006-02-06,FALSE,FALSE
260370047,s:40~l:54~e:260370047~c:260370047,2006-02-06T23:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T23:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,003a63,e51937,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,101,TRUE,2261,s:40~l:54~t:2261,Hampton,Lady Pirates,HAMP,Hampton Lady Pirates,Hampton,0067AC,,TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,70,FALSE,260370047,2006,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,,,,,,2006-02-06T23:00:00Z,2006-02-06,FALSE,FALSE
260372448,s:40~l:54~e:260372448~c:260372448,2006-02-06T22:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T22:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2448,s:40~l:54~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,TRUE,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,65,FALSE,2169,s:40~l:54~t:2169,Delaware State,Lady Hornets,DSU,Delaware State Lady Hornets,Delaware St,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,80,TRUE,260372448,2006,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,,,,,,2006-02-06T22:30:00Z,2006-02-06,FALSE,FALSE
260372415,s:40~l:54~e:260372415~c:260372415,2006-02-06T22:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T22:30Z,"","",0,N/A,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2415,s:40~l:54~t:2415,Morgan State,Lady Bears,MORG,Morgan State Lady Bears,Morgan St,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,64,FALSE,2065,s:40~l:54~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune,7b1831,e9aa12,TRUE,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,66,TRUE,260372415,2006,2,OT,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,,,,,,2006-02-06T22:30:00Z,2006-02-06,FALSE,FALSE
260372379,s:40~l:54~e:260372379~c:260372379,2006-02-06T22:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T22:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2379,s:40~l:54~t:2379,Maryland-Eastern Shore,Lady Hawks,UMES,Maryland-Eastern Shore Lady Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,65,TRUE,2450,s:40~l:54~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk St,046546,,TRUE,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,56,FALSE,260372379,2006,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,,,,,,2006-02-06T22:30:00Z,2006-02-06,FALSE,FALSE
260372198,s:40~l:54~e:260372198~c:260372198,2006-02-06T22:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T22:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2198,s:40~l:54~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,67,TRUE,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead St,094FA3,fed91a,TRUE,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,60,FALSE,260372198,2006,2,,,,,,,,,,,,,2006-02-06T22:30:00Z,2006-02-06,FALSE,FALSE
260372154,s:40~l:54~e:260372154~c:260372154,2006-02-06T22:30Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T22:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2154,s:40~l:54~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin St,2e3192,ffd204,TRUE,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,53,TRUE,50,s:40~l:54~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,FAMU,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,38,FALSE,260372154,2006,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,,,,,,,2006-02-06T22:30:00Z,2006-02-06,FALSE,FALSE
260370140,s:40~l:54~e:260370140~c:260370140,2006-02-06T22:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-06T22:00Z,event,AT KEMPER ARENA,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,140,s:40~l:54~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,TRUE,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,55,FALSE,2130,s:40~l:54~t:2130,Chicago State,Cougars,CHST,Chicago State Cougars,Chicago St,006700,,TRUE,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,43,57,TRUE,260370140,2006,2,,,,,,,,,,,,,2006-02-06T22:00:00Z,2006-02-06,FALSE,FALSE
260360228,s:40~l:54~e:260360228~c:260360228,2006-02-05T21:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-05T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,228,s:40~l:54~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,53,FALSE,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,8c2232,dbcca6,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,70,TRUE,260360228,2006,2,,2,Atlantic Coast Conference,ACC,TRUE,,,,,,,,2006-02-05T21:00:00Z,2006-02-05,FALSE,FALSE
260360264,s:40~l:54~e:260360264~c:260360264,2006-02-05T21:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-05T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,e8d3a2,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,83,TRUE,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,57,FALSE,260360264,2006,2,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,,2006-02-05T21:00:00Z,2006-02-05,FALSE,FALSE
260360245,s:40~l:54~e:260360245~c:260360245,2006-02-05T21:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-05T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,65,TRUE,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,48,FALSE,260360245,2006,2,,8,Big 12 Conference,Big 12,TRUE,,,,,,,,2006-02-05T21:00:00Z,2006-02-05,FALSE,FALSE
260360099,s:40~l:54~e:260360099~c:260360099,2006-02-05T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-05T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,99,s:40~l:54~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d7c,fdd023,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,78,TRUE,145,s:40~l:54~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,63,FALSE,260360099,2006,2,,23,Southeastern Conference,SEC,TRUE,,,,,,,,2006-02-05T20:00:00Z,2006-02-05,FALSE,FALSE
260362633,s:40~l:54~e:260362633~c:260362633,2006-02-05T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-05T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,ff8200,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,23,77,TRUE,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,a41f35,222222,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,37,FALSE,260362633,2006,2,,23,Southeastern Conference,SEC,TRUE,,,,,,,,2006-02-05T20:00:00Z,2006-02-05,TRUE,FALSE
260360135,s:40~l:54~e:260360135~c:260360135,2006-02-05T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-05T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,83,TRUE,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,48,FALSE,260360135,2006,2,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,,2006-02-05T20:00:00Z,2006-02-05,FALSE,FALSE
260360002,s:40~l:54~e:260360002~c:260360002,2006-02-05T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-02-05T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:54~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,53,FALSE,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,57,TRUE,260360002,2006,2,,23,Southeastern Conference,SEC,TRUE,,,,,,,,2006-02-05T20:00:00Z,2006-02-05,FALSE,FALSE
