id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,away_alternate_color,status_type_alt_detail,tournament_id,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,team_box,player_box
250030325,s:40~l:54~e:250030325~c:250030325,2005-01-04T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-04T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,325,s:40~l:54~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland St,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,75,TRUE,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,68,FALSE,250030325,2005,2,d50032,,,45,Horizon League,Horizon,TRUE,,,,,,,2005-01-04T00:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250030322,s:40~l:54~e:250030322~c:250030322,2005-01-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-04T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,50,FALSE,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,003a63,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,61,TRUE,250030322,2005,2,e51937,,,,,,,,,,,,,2005-01-04T00:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250030288,s:40~l:54~e:250030288~c:250030288,2005-01-04T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-04T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,288,s:40~l:54~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,TRUE,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,62,TRUE,2057,s:40~l:54~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,TRUE,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,53,FALSE,250030288,2005,2,c9262d,,,46,ASUN Conference,ASUN,TRUE,,,,,,,2005-01-04T00:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250030171,s:40~l:54~e:250030171~c:250030171,2005-01-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-04T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,171,s:40~l:54~t:171,Columbia,Lions,COLU,Columbia Lions,Columbia,174785,004b85,TRUE,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,49,FALSE,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,62,TRUE,250030171,2005,2,b69e70,,,,,,,,,,,,,2005-01-04T00:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250030163,s:40~l:54~e:250030163~c:250030163,2005-01-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-04T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,163,s:40~l:54~t:163,Princeton,Tigers,PRIN,Princeton Tigers,Princeton,ff9408,080808,TRUE,1900,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,12,67,TRUE,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,50,FALSE,250030163,2005,2,,,,,,,,,,,,,,2005-01-04T00:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250030108,s:40~l:54~e:250030108~c:250030108,2005-01-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-04T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,108,s:40~l:54~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,TRUE,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,87,TRUE,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,69,FALSE,250030108,2005,2,,,,,,,,,,,,,,2005-01-04T00:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250030059,s:40~l:54~e:250030059~c:250030059,2005-01-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-04T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,74,TRUE,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,49,FALSE,250030059,2005,2,ffc845,,,,,,,,,,,,,2005-01-04T00:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250032460,s:40~l:54~e:250032460~c:250032460,2005-01-03T23:35Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T23:35Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,65,TRUE,2623,s:40~l:54~t:2623,Missouri State,Lady Bears,MOST,Missouri State Lady Bears,Missouri St,5F0000,TRUE,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,55,FALSE,250032460,2005,2,e8e8e8,,,18,Missouri Valley Conference,MVC,TRUE,,,,,,,2005-01-03T23:35:00Z,2005-01-03,FALSE,FALSE,FALSE
250032739,s:40~l:54~e:250032739~c:250032739,2005-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,TRUE,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,69,TRUE,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright St,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,54,FALSE,250032739,2005,2,cba052,,,45,Horizon League,Horizon,TRUE,,,,,,,2005-01-03T23:30:00Z,2005-01-03,FALSE,FALSE,FALSE
250032582,s:40~l:54~e:250032582~c:250032582,2005-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2582,s:40~l:54~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,67,TRUE,2640,s:40~l:54~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,TRUE,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,55,FALSE,250032582,2005,2,ebebeb,,,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,2005-01-03T23:30:00Z,2005-01-03,FALSE,FALSE,FALSE
250032029,s:40~l:54~e:250032029~c:250032029,2005-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2029,s:40~l:54~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,TRUE,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,41,FALSE,2400,s:40~l:54~t:2400,Mississippi Valley State,Devilettes,MVSU,Mississippi Valley State Devilettes,Miss Valley St,005328,TRUE,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,50,TRUE,250032029,2005,2,cf2d34,,,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,2005-01-03T23:30:00Z,2005-01-03,FALSE,FALSE,FALSE
250032016,s:40~l:54~e:250032016~c:250032016,2005-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2016,s:40~l:54~t:2016,Alcorn State,Lady Braves,ALCN,Alcorn State Lady Braves,Alcorn St,4b0058,46166a,TRUE,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,93,TRUE,2504,s:40~l:54~t:2504,Prairie View A&M,Lady Panthers,PV,Prairie View A&M Lady Panthers,Prairie View,4d0960,TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,55,FALSE,250032016,2005,2,,,,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,2005-01-03T23:30:00Z,2005-01-03,FALSE,FALSE,FALSE
250032010,s:40~l:54~e:250032010~c:250032010,2005-01-03T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T23:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2010,s:40~l:54~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,ffffff,TRUE,2122,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,26,53,TRUE,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,TRUE,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,46,FALSE,250032010,2005,2,ffd10a,,,26,Southwestern Athletic Conference,SWAC,TRUE,,,,,,,2005-01-03T23:30:00Z,2005-01-03,FALSE,FALSE,FALSE
250030152,s:40~l:54~e:250030152~c:250030152,2005-01-03T23:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T23:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,152,s:40~l:54~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,2139,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,81,TRUE,154,s:40~l:54~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,55,FALSE,250030152,2005,2,000000,,,2,Atlantic Coast Conference,ACC,TRUE,,,,,,,2005-01-03T23:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250032350,s:40~l:54~e:250032350~c:250032350,2005-01-03T22:45Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T22:45Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2350,s:40~l:54~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,56,FALSE,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DETM,Detroit Mercy Titans,Detroit Mercy,165b9e,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,62,TRUE,250032350,2005,2,d31733,,,45,Horizon League,Horizon,TRUE,,,,,,,2005-01-03T22:45:00Z,2005-01-03,FALSE,FALSE,FALSE
250032097,s:40~l:54~e:250032097~c:250032097,2005-01-03T22:45Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T22:45Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2097,s:40~l:54~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,,TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,46,57,TRUE,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,54,FALSE,250032097,2005,2,909090,,,46,ASUN Conference,ASUN,TRUE,,,,,,,2005-01-03T22:45:00Z,2005-01-03,FALSE,FALSE,FALSE
250032382,s:40~l:54~e:250032382~c:250032382,2005-01-03T22:15Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T22:15Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,TRUE,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,67,TRUE,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,46,56,FALSE,250032382,2005,2,ebebeb,,,46,ASUN Conference,ASUN,TRUE,,,,,,,2005-01-03T22:15:00Z,2005-01-03,FALSE,FALSE,FALSE
250032169,s:40~l:54~e:250032169~c:250032169,2005-01-03T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-03T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2169,s:40~l:54~t:2169,Delaware State,Lady Hornets,DSU,Delaware State Lady Hornets,Delaware St,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,50,TRUE,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,43,FALSE,250032169,2005,2,b6a77c,,,,,,,,,,,,,2005-01-03T22:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250022710,s:40~l:54~e:250022710~c:250022710,2005-01-03T05:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T05:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2710,s:40~l:54~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,TRUE,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,47,66,TRUE,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,TRUE,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,53,FALSE,250022710,2005,2,d59f0f,,,,,,,,,,,,,2005-01-03T05:00:00Z,2005-01-03,FALSE,FALSE,FALSE
250022458,s:40~l:54~e:250022458~c:250022458,2005-01-03T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-03T02:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2458,s:40~l:54~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,TRUE,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,59,FALSE,36,s:40~l:54~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado St,004537,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,69,TRUE,250022458,2005,2,ffc425,,,,,,,,,,,,,2005-01-03T02:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020079,s:40~l:54~e:250020079~c:250020079,2005-01-03T01:05Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-03T01:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,79,s:40~l:54~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,49,FALSE,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,70,TRUE,250020079,2005,2,c0c0c0,,,18,Missouri Valley Conference,MVC,TRUE,,,,,,,2005-01-03T01:05:00Z,2005-01-02,FALSE,FALSE,FALSE
250020305,s:40~l:54~e:250020305~c:250020305,2005-01-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-03T00:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,305,s:40~l:54~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,TRUE,5427,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,11,92,TRUE,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,49,FALSE,250020305,2005,2,080808,,,,,,,,,,,,,2005-01-03T00:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250022439,s:40~l:54~e:250022439~c:250022439,2005-01-02T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T23:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2439,s:40~l:54~t:2439,UNLV,Lady Rebels,UNLV,UNLV Lady Rebels,UNLV,b10202,ffffff,TRUE,1051,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,92,TRUE,2099,s:40~l:54~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,TRUE,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,66,FALSE,250022439,2005,2,dda50f,,,,,,,,,,,,,2005-01-02T23:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020024,s:40~l:54~e:250020024~c:250020024,2005-01-02T22:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-02T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,72,TRUE,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,39,FALSE,250020024,2005,2,6a747c,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2005-01-02T22:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020026,s:40~l:54~e:250020026~c:250020026,2005-01-02T22:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-02T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,73,TRUE,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon St,d73f09,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,45,FALSE,250020026,2005,2,000000,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2005-01-02T22:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250022351,s:40~l:54~e:250022351~c:250022351,2005-01-02T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2351,s:40~l:54~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,00345b,TRUE,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,59,TRUE,2540,s:40~l:54~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,TRUE,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,58,FALSE,250022351,2005,2,fdb813,,,,,,,,,,,,,2005-01-02T22:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020300,s:40~l:54~e:250020300~c:250020300,2005-01-02T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,300,s:40~l:54~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,86,TRUE,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,81,FALSE,250020300,2005,2,2f99d4,,,,,,,,,,,,,2005-01-02T22:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020269,s:40~l:54~e:250020269~c:250020269,2005-01-02T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,269,s:40~l:54~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,906,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,11,63,TRUE,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,51,FALSE,250020269,2005,2,002e5c,,,,,,,,,,,,,2005-01-02T22:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020030,s:40~l:54~e:250020030~c:250020030,2005-01-02T22:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-02T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,9e2237,ffcc00,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,77,TRUE,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,72,FALSE,250020030,2005,2,fee123,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2005-01-02T22:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020025,s:40~l:54~e:250020025~c:250020025,2005-01-02T22:00Z,0,TRUE,FALSE,TRUE,FALSE,2005-01-02T22:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,25,s:40~l:54~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,62,FALSE,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,65,TRUE,250020025,2005,2,e8d3a2,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2005-01-02T22:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250022541,s:40~l:54~e:250022541~c:250022541,2005-01-02T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2541,s:40~l:54~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,79,TRUE,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,TRUE,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,52,FALSE,250022541,2005,2,abb4bc,,,,,,,,,,,,,2005-01-02T21:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250022501,s:40~l:54~e:250022501~c:250022501,2005-01-02T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2501,s:40~l:54~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,330072,a8b3ba,TRUE,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,50,FALSE,2692,s:40~l:54~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber St,18005a,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,70,TRUE,250022501,2005,2,ebebeb,,,,,,,,,,,,,2005-01-02T21:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020055,s:40~l:54~e:250020055~c:250020055,2005-01-02T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,55,s:40~l:54~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,TRUE,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,71,TRUE,2,s:40~l:54~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,66,FALSE,250020055,2005,2,f1f2f3,,,,,,,,,,,,,2005-01-02T21:00:00Z,2005-01-02,FALSE,FALSE,FALSE
250020245,s:40~l:54~e:250020245~c:250020245,2005-01-02T20:30Z,0,TRUE,FALSE,FALSE,FALSE,2005-01-02T20:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,75,TRUE,249,s:40~l:54~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,27,60,FALSE,250020245,2005,2,000000,,,,,,,,,,,,,2005-01-02T20:30:00Z,2005-01-02,FALSE,FALSE,FALSE
